id	tipo	pt	yrl	flags
art212-A.caput.inc10.a	alinea	a organização dos fundos referidos no inciso I do caput deste artigo e a distribuição proporcional de seus recursos, as diferenças e as ponderações quanto ao valor anual por aluno entre etapas, modalidades, duração da jornada e tipos de estabelecimento de ensino, observados as respectivas especificidades e os insumos necessários para a garantia de sua qualidade;	Uyumuatiri sá dinheru maã ũbeu waá pedasu mirĩ I upé, uyupirũga sá upé, tẽ ki ta meẽ yepéwasú uyũbuesaára ta siía sa rupí, uka ũbeu saára siía sá ta rupí, maĩta kupukusá ta sasá ta yũbeu aárama, maã nungaára watari waá uyũbeu aárama purãga.	
art212-A.caput.inc10.b	alinea	a forma de cálculo do VAAF decorrente do inciso III do caput deste artigo e do VAAT referido no inciso VI do caput deste artigo;	Ta minhã yãvaaf mayêté ũbeu waá III pedasu sa upé kuá uyupirũgawá sa upé, yaété yuíri yãvaat ũbeu waá VI pedasu upé.	
art212-A.caput.inc10.c	alinea	a forma de cálculo para distribuição prevista na alínea “c” do inciso V do caput deste artigo;	mayé a minhã meẽ aárama tẽ ki ta minhã pedasu kuáiri piri waá “c” yawété V pedasu upé, ũbeu waá uyupirũgawá upé.	
art212-A.caput.inc10.d	alinea	a transparência, o monitoramento, a fiscalização e o controle interno, externo e social dos fundos referidos no inciso I do caput deste artigo, assegurada a criação, a autonomia, a manutenção e a consolidação de conselhos de acompanhamento e controle social, admitida sua integração aos conselhos de educação;	umukamẽ sá, umuyakũta sá, umaã sá, maã resé ũbeu waá I pedasu upé, kuá uyupirũga sá upé, umũdú asui ũbeu ki ta puderi ta mukiariari yumuatiri sá mamé ta kuntari aárama sesá waára, yepé wasú uyumuatiri sá ũbeu sawá ta irũu.	
art212-A.caput.inc10.e	alinea	o conteúdo e a periodicidade da avaliação, por parte do órgão responsável, dos efeitos redistributivos, da melhoria dos indicadores educacionais e da ampliação do atendimento;	yããintá upuraki waitá tẽ ki ta yumuatiri ta marã sã purãga u ti purãga nhã ũbeu sáwa, yawété ta mutusú píri aãmu ta supé.	
art212-A.caput.inc11	inciso	proporção não inferior a 70% (setenta por cento) de cada fundo referido no inciso I do caput deste artigo, excluídos os recursos de que trata a alínea “c” do inciso V do caput deste artigo, será destinada ao pagamento dos profissionais da educação básica em efetivo exercício, observado, em relação aos recursos previstos na alínea “b” do inciso V do caput deste artigo, o percentual mínimo de 15% (quinze por cento) para despesas de capital;	Ũbeu yãI pedasu, mamé uyupiru waá, umũdú ta pagari 70% aárama upuraki waitá ũbeu sawá upé, asui 15% irũu upagari aárama amú muraákí tá.	razao_comprimento_atipica
art212-A.caput.inc12	inciso	lei específica disporá sobre o piso salarial profissional nacional para os profissionais do magistério da educação básica pública;	Yepé umudu sá usú ũbeu mayêta governu upagari aárama ũbeu saára tá, upuraki waá ũbeu sawá upé.	
art212-A.caput.inc13	inciso	a utilização dos recursos a que se refere o § 5º do art. 212 desta Constituição para a complementação da União ao Fundeb, referida no inciso V do caput deste artigo, é vedada.	ta usari aárama yãdinheru maã ũbeu waá iké § 5º, yãumũdú sá 212 Consituição upé, Uniãuumẽ Fundeb supé, mayê ũbeu V pedasu upé, kuá umũdú sá uyupirũgá upé, ti ta puderi kuáyé:	
art212-A.par1	paragrafo	O cálculo do VAAT, referido no inciso VI do caput deste artigo, deverá considerar, além dos recursos previstos no inciso II do caput deste artigo, pelo menos, as seguintes disponibilidades:	Ta minhã sa ta ukuá mukawa yãvaat maã ũbeu waá VI pedasu upé, kuá uyupirũga sa upé, upuderi umuyakũta umaã dinheru ũbeu waá II pedasu upé, ũbeu waá uyupirũgawá upé, kuáyé:	
art212-A.par1.inc1	inciso	receitas de Estados, do Distrito Federal e de Municípios vinculadas à manutenção e ao desenvolvimento do ensino não integrantes dos fundos referidos no inciso I do caput deste artigo;	Yãdinheru istadu, Distritu federau, asui município ta urikú waá ũbeu sawá rupiáára, maã ti waitá ũbeu yãI pedasu upé kuá umũdú sa uyupirũgá upé.	
art212-A.par1.inc2	inciso	cotas estaduais e municipais da arrecadação do salário-educação de que trata o § 6º do art. 212 desta Constituição;	Ta yuka dinheru istadu ta suí asui municipio ta suí yuíri yãumbusa wa upé, mayêté ũbeu waá iké § 6º, umũdú sá 212 Constituição upé.	
art212-A.par1.inc3	inciso	complementação da União transferida a Estados, ao Distrito Federal e a Municípios nos termos da alínea “a” do inciso V do caput deste artigo.	Uniãuumuturu su xinga yãdinheru umũdú waá istado ta supé, distritu Federau supé, asuí município ta supé, mayêté ũbeu waá pedadu miri upé “a” pedasu V upé, mayêté ũbeu waá uyupirũgasá upé.	
art212-A.par2	paragrafo	Além das ponderações previstas na alínea “a” do inciso X do caput deste artigo, a lei definirá outras relativas ao nível socioeconômico dos educandos e aos indicadores de disponibilidade de recursos vinculados à educação e de potencial de arrecadação tributária de cada ente federado, bem como seus prazos de implementação.	Mayêté ũbeu waá kuá pedasu miri upé “a” pedasu X upé, uyupirũga sá kuá umũdú sá upé, aé usú ũbeu yãdinheru resé waára ũbeu sawá rupiáára, mayêta iturusú ta puderi ta muakitíri yãdinheru, istadu, distritu upé, asui municipio ta rupí, aé té yuíri ũbeu mairamé ta, ta yupiru yãmuraákí.	
art212-A.par3	paragrafo	Será destinada à educação infantil a proporção de 50% (cinquenta por cento) dos recursos globais a que se refere a alínea “b” do inciso V do caput deste artigo, nos termos da lei.	Dinheru taina miri ta supé usú kuri 50% (cinquenta por cento), maã ũbeu waá pedasu mirí “b” upé asui pedasu V uyupirũga sá kuá umũdú sa upé.	
art213.caput	caput	Os recursos públicos serão destinados às escolas públicas, podendo ser dirigidos a escolas comunitárias, confessionais ou filantrópicas, definidas em lei, que:	Dinheru úri governu sui, yãusúarã ũbeu saára ta ruka kití, ta puderi yuíri ta mundu úka míra ta umimhã waá ta ũbeu aárama, asui úka ta upuraki waitá ũbeu sawá irũu ti waitá ta muakitíri dinheru, mayé ũbeu umũdú sá upé.	
art213.caput.inc1	inciso	comprovem finalidade não lucrativa e apliquem seus excedentes financeiros em educação;	aĩtá tẽ ki ta mukamé ki aĩtá ti ta muatiri dinheru ta supé aárama, maã ta riku xinga waá ta upuraki ũbeu sáwa rupí.	
art213.caput.inc2	inciso	assegurem a destinação de seu patrimônio a outra escola comunitária, filantrópica ou confessional, ou ao Poder Público, no caso de encerramento de suas atividades.	Mairamé upawá yãta muraákí aĩtá ta meẽ yãmamé ta puraki waá kuera governu supé, u amú ta supé upuraki waitá umbue sawá irũu.	
art213.par1	paragrafo	Os recursos de que trata este artigo poderão ser destinados a bolsas de estudo para o ensino fundamental e médio, na forma da lei, para os que demonstrarem insuficiência de recursos, quando houver falta de vagas e cursos regulares da rede pública na localidade da residência do educando, ficando o Poder Público obrigado a investir prioritariamente na expansão de sua rede na localidade.	Yãdinheru maã ũbeu iké ta puderi ta mureu busa umbue saára ta upé ensino fundamental pura tá asui ensino medio pura tá yuíri, mairamé ti ta rikú vafga ũbeusaára ta ruka ta rupí, ta ruakintu. Yawéwa rupí governu tẽ ki urité upirari yãũbeu saára ta rupí mamé ti waá yamaã.	
art213.par2	paragrafo	As atividades de pesquisa, de extensão e de estímulo e fomento à inovação realizadas por universidades e/ou por instituições de educação profissional e tecnológica poderão receber apoio financeiro do Poder Público.	Universidade ta, asui Instituto ta upuraki waitá cimunidade da irũu, ta sika waitá kuá píri maã resé waára, ta puderi ta receberi dinheru governu suí.	
art214.caput	caput	A lei estabelecerá o plano nacional de educação, de duração decenal, com o objetivo de articular o sistema nacional de educação em regime de colaboração e definir diretrizes, objetivos, metas e estratégias de implementação para assegurar a manutenção e desenvolvimento do ensino em seus diversos níveis, etapas e modalidades por meio de ações integradas dos poderes públicos das diferentes esferas federativas que conduzam a:	Aikué yepé mãduai sá umbue sawá resé waára, usú kuri uvaleri 10 akayu, yãmãduai saára payẽẽ istado ta, distritu fedral asui municipio tá tẽ ki tasikari ta puraki yepéwasú sesé waára, purãga aárama usú yãumbue sáwa kuáyé:	razao_comprimento_atipica
art214.caput.inc1	inciso	erradicação do analfabetismo;	Taminhã pa aárama panhẽ míra tá kuá ta leri asuí tampinima.	razao_comprimento_atipica
art214.caput.inc2	inciso	universalização do atendimento escolar;	ta umukiriari aárama siía yãũbeu saára ta ruka;	
art214.caput.inc3	inciso	melhoria da qualidade do ensino;	Ta minhã asui ta umbue aárama purãga mítaitá;	
art214.caput.inc4	inciso	formação para o trabalho;	ta umbue aárama míra tá, ta puderi aárama ta puraki;	razao_comprimento_atipica
art214.caput.inc5	inciso	promoção humanística, científica e tecnológica do País;	Ta minhã míra umãduai purãga, ta kuáwá aárama pisasu waitá resé waára, asui ta kuáwá aárama ta minhã maã nungaára itá, ti ré waitá ta ukuá;	razao_comprimento_atipica
art214.caput.inc6	inciso	estabelecimento de meta de aplicação de recursos públicos em educação como proporção do produto interno bruto.	ta meẽ rã dinheru yepéwasú panhẽ ta supé;	razao_comprimento_atipica
art215.caput	caput	O Estado garantirá a todos o pleno exercício dos direitos culturais e acesso às fontes da cultura nacional, e apoiará e incentivará a valorização e a difusão das manifestações culturais.	Istadu usú ugaáranti payẽẽ míra ta rikusaára resé waára, ta puderi aárama ta mukamé ta resé waára ta resé.	
art215.par1	paragrafo	O Estado protegerá as manifestações das culturas populares, indígenas e afro-brasileiras, e das de outros grupos participantes do processo civilizatório nacional.	Istadu usú umuyakũta indigena ta risuksá wa ta resé waára, yawé te yuíri pixuna ta rukusarese waára, aãmu míra ta rikusá resé waára.	
art215.par2	paragrafo	A lei disporá sobre a fixação de datas comemorativas de alta significação para os diferentes segmentos étnicos nacionais.	Umũdú sá usú ũbeuú maã aára ta musasá ta resé waára yãmirá ta.	razao_comprimento_atipica
art215.par3	paragrafo	A lei estabelecerá o Plano Nacional de Cultura, de duração plurianual, visando ao desenvolvimento cultural do País e à integração das ações do poder público que conduzem à:	umũdú sá yuíri usú umuyã yepé umãduai sáwa rikusá wa ta resé waára, ta uraki aárama kuáyé:	razao_comprimento_atipica
art215.par3.inc1	inciso	defesa e valorização do patrimônio cultural brasileiro;	Ta umuyakũta aárama purãga rikusá ta resé iké braziu upé;	
art215.par3.inc2	inciso	produção, promoção e difusão de bens culturais;	ta minhã arã, asuí ta mukamé aárama rikusá ta resé waára;	
art215.par3.inc3	inciso	formação de pessoal qualificado para a gestão da cultura em suas múltiplas dimensões;	umbue aárama purãga míra tá, ta puraki aárama rikusá ta resé waára;	
art215.par3.inc4	inciso	democratização do acesso aos bens de cultura;	mukamé aárama, asui ixari amú ta ukuá rikusá ta resé waára;	
art215.par3.inc5	inciso	valorização da diversidade étnica e regional.	usai aárama síía rikusá ta resé waára panhẽ rupí.	
art216.caput	caput	Constituem patrimônio cultural brasileiro os bens de natureza material e imaterial, tomados individualmente ou em conjunto, portadores de referência à identidade, à ação, à memória dos diferentes grupos formadores da sociedade brasileira, nos quais se incluem:	Yaseruka kuá rikusá tá, payẽẽ maã mír tá ukuá sá waá yamaã waá asui ti waitá yamaã, mayé:	razao_comprimento_atipica
art216.caput.inc1	inciso	as formas de expressão;	maupé asuí mayé yakuntari waá;	
art216.caput.inc2	inciso	os modos de criar, fazer e viver;	mayé yaãmukiriari, yaminhã asui yaiku sá;	
art216.caput.inc3	inciso	as criações científicas, artísticas e tecnológicas;	mukuriari sá yãkuásá pisasu waá tá;	
art216.caput.inc4	inciso	as obras, objetos, documentos, edificações e demais espaços destinados às manifestações artístico-culturais;	uka ta kuwera, maã kuximaára ta, mamé taminhã wera ta murasi ta kuxima.	
art216.caput.inc5	inciso	os conjuntos urbanos e sítios de valor histórico, paisagístico, artístico, arqueológico, paleontológico, ecológico e científico.	mamé kuxima waá míra kuera ta iuku, ipawá ta, iwítera ta, kaxuwera ta.	
art216.par1	paragrafo	O Poder Público, com a colaboração da comunidade, promoverá e protegerá o patrimônio cultural brasileiro, por meio de inventários, registros, vigilância, tombamento e desapropriação, e de outras formas de acautelamento e preservação.	Guvernu tá yepé wasú míra ta irũu ta puraki ta mukamé aárama rukusá ta resé waára, asui umuyakũta I umukaáturu purãga aĩtá.	razao_comprimento_atipica
art216.par2	paragrafo	Cabem à administração pública, na forma da lei, a gestão da documentação governamental e as providências para franquear sua consulta a quantos dela necessitem.	Guvernu ta, tẽ ki ta minhã ley rikusá ra resé waára, asui uxari aárama payẽẽ awá umaã ta resé.	
